Date,sse_daily_return
2021-11-02 00:00:00+08:00,1.002387527863276
2021-11-03 00:00:00+08:00,1.0003602827783507
2021-11-04 00:00:00+08:00,1.0084608860722468
2021-11-05 00:00:00+08:00,0.9983673137725125
2021-11-08 00:00:00+08:00,1.0003859723854873
2021-11-09 00:00:00+08:00,1.002779294372112
2021-11-10 00:00:00+08:00,0.9986217665388539
2021-11-11 00:00:00+08:00,1.0101536077946736
2021-11-12 00:00:00+08:00,1.0119578838437433
2021-11-15 00:00:00+08:00,1.010299438200404
2021-11-16 00:00:00+08:00,1.0070083063295772
2021-11-17 00:00:00+08:00,1.01146321928893
2021-11-18 00:00:00+08:00,1.0066994725742153
2021-11-19 00:00:00+08:00,1.0180397587159498
2021-11-22 00:00:00+08:00,1.0242474288926684
2021-11-23 00:00:00+08:00,1.0262515672929136
2021-11-24 00:00:00+08:00,1.0272848758930193
2021-11-25 00:00:00+08:00,1.024847853650776
2021-11-26 00:00:00+08:00,1.0191034341071001
2021-11-29 00:00:00+08:00,1.0187059432836303
2021-11-30 00:00:00+08:00,1.0190461909607627
2021-12-01 00:00:00+08:00,1.022763365419513
2021-12-02 00:00:00+08:00,1.0218913149511628
2021-12-03 00:00:00+08:00,1.0314958772020024
2021-12-06 00:00:00+08:00,1.02631474418003
2021-12-07 00:00:00+08:00,1.0279674655087356
2021-12-08 00:00:00+08:00,1.0401140423092472
2021-12-09 00:00:00+08:00,1.0502562014746533
2021-12-10 00:00:00+08:00,1.0483433030649725
2021-12-13 00:00:00+08:00,1.0525551420785364
2021-12-14 00:00:00+08:00,1.0469650696038264
2021-12-15 00:00:00+08:00,1.0429905104127029
2021-12-16 00:00:00+08:00,1.0508223501536733
2021-12-17 00:00:00+08:00,1.0386243243301732
2021-12-20 00:00:00+08:00,1.027541422920812
2021-12-21 00:00:00+08:00,1.0365569392340965
2021-12-22 00:00:00+08:00,1.0358393056434272
2021-12-23 00:00:00+08:00,1.041763901480636
2021-12-24 00:00:00+08:00,1.0345336732459287
2021-12-27 00:00:00+08:00,1.033937786054299
2021-12-28 00:00:00+08:00,1.0379815256820328
2021-12-29 00:00:00+08:00,1.0285135790865376
2021-12-30 00:00:00+08:00,1.034858493197036
2021-12-31 00:00:00+08:00,1.0407459507978403
2022-01-04 00:00:00+08:00,1.0386157378582226
2022-01-05 00:00:00+08:00,1.0279931551158723
2022-01-06 00:00:00+08:00,1.0253911748799762
2022-01-07 00:00:00+08:00,1.0235211390213335
2022-01-10 00:00:00+08:00,1.027518525662277
2022-01-11 00:00:00+08:00,1.0200612794862414
2022-01-12 00:00:00+08:00,1.028636512233733
2022-01-13 00:00:00+08:00,1.0165785925013293
2022-01-14 00:00:00+08:00,1.006856751609213
2022-01-17 00:00:00+08:00,1.0126926903783138
2022-01-18 00:00:00+08:00,1.020767534256358
2022-01-19 00:00:00+08:00,1.0174135047332753
2022-01-20 00:00:00+08:00,1.0165214191637069
2022-01-21 00:00:00+08:00,1.007231345174148
2022-01-24 00:00:00+08:00,1.0076716985486558
2022-01-25 00:00:00+08:00,0.9816371665508191
2022-01-26 00:00:00+08:00,0.988102151651196
2022-01-27 00:00:00+08:00,0.9705399543548736
2022-01-28 00:00:00+08:00,0.9611583611398897
2022-02-07 00:00:00+08:00,0.9806421131265585
2022-02-08 00:00:00+08:00,0.9872328935314477
2022-02-09 00:00:00+08:00,0.9950446981712001
2022-02-10 00:00:00+08:00,0.9967488685228943
2022-02-11 00:00:00+08:00,0.990183777725142
